sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-07-25 05:22:29,M4 Commodore,1761555,49.0,Common,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0x3094ea2500822117a3518cf76518c4f2ec1f01ca,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1761555,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0x44deee9d20f6c4ca03be238bcb5c0b2a9313dac107a53f9f6fc89e49576d1823
2025-07-25 05:41:29,M4 Commodore,1763182,49.0,Common,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0x04eeb9e025a343f7a6b950bbf58e268abd85638e,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1763182,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0xdf0d2a1b8be03c461c1b22a0891c6b8b21ff9cc304af522e6e93376ea58e5b70
2025-07-25 11:50:11,M4 Commodore,2680704,54.0,Common,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0x179f573886518b073a05f74c7b13229157bd0bcd,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2680704,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0x9a4c069d89f42bcb51c27ffa3c56febac53957c07c97dbc048a05af45a0b4b48
2025-07-25 12:57:23,M4 Commodore,1491589,54.0,Common,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0xfbb7f393fad3476ef9f346e66530d0d1d3aa8671,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1491589,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0x4a9dc2120735ba56e0c240176ce418c6469cc4720d81674a3c46820540dcc93b
2025-07-25 13:58:45,M4 Commodore,1491589,53.0,Common,0xfbb7f393fad3476ef9f346e66530d0d1d3aa8671,0x9e646127f8c7b44e66e56f53bdffb079b2896c0d,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1491589,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0x72c377e6c27089dbff1ba8961c14e1dcd8c0545a8227ed7cc926616c81089855
2025-07-29 03:33:54,M4 Commodore,2448085,28.0,Common,0x7168af809b653152c3fafc9d92e901f34ce1a890,0xeda21ec44581e7c5256b8057694f470057620f9f,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2448085,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0xe9ba7782d46181b7887d05dc7b912ad556c3139303a9c34a3db587bd43d67b2d
2025-07-29 06:17:16,M4 Commodore,896107,28.0,Common,0x7168af809b653152c3fafc9d92e901f34ce1a890,0xcd741289d103e0563ae844e2371f787c46111311,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/896107,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0xeb3eabd5fba712ce9d4261616e06853dd521f8bac2149d3595ab67a11b5982df
2025-07-29 06:45:51,M4 Commodore,896413,28.0,Common,0x7168af809b653152c3fafc9d92e901f34ce1a890,0x6d2c34512f0acad4f6b175491be1ddb9476b8ad6,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/896413,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0xb1621fd4e3ccd0e710a67d0b2be9b84f64e6a7f6ccb14e53eef6f38155ab5890
2025-07-29 06:58:21,M4 Commodore,1356071,55.0,Common,0xaf82c2e038c1df2f9b9437b756798460b31567ee,0xc6784709b1f2824dcb729d8872dcace45636b582,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1356071,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0xfb07fe59c4276bb230180c0f3924cd5e28f98adc3d106c634e3391e1e63248c5
2025-07-29 09:39:41,M4 Commodore,5394971,28.0,Common,0x7168af809b653152c3fafc9d92e901f34ce1a890,0xad8734d1c29c4c66ab71eeace5e0b3bbee43b2ab,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5394971,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR04_S01_Common_hd.png,0x20d59632aff3d31c2187f2875db7e77d911d23ba8f67f57d08ed7fbeaf7154f0
